portal,data_publicacao,titulo,url,crime_violento,arquivo_origem,data_coleta,categoria,tipo_principal,tipo_detalhado,gravidade,genero_vitima,idade_vitima,faixa_etaria
acritica,2025-08-03,"""Amigo da família"" é preso por estuprar duas crianças em Santo Antônio do Içá",https://www.acritica.com/policia/amigo-da-familia-e-preso-por-estuprar-duas-criancas-em-santo-antonio-do-ica-1.380158,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-06,‘Amigo da família’: homem é condenado por estupro de menina de 12 anos no AM,https://emtempo.com.br/433220/policia/homem-preso-itacoatiara-estupro-de-vulneravel/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,feminino,12,12-17 (adolescente)
emtempo,2025-10-08,Animador de festas para crianças é preso em Manaus por armazenar pornografia infantil,https://emtempo.com.br/428773/policia/animador-de-festas-para-criancas-e-preso-em-manaus-por-armazenar-pornografia-infantil/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-23,"Antes de sexo com presos, investigador levou detentos para beber e bateu viatura no AM",https://emtempo.com.br/431150/policia/antes-de-sexo-com-presos-investigador-levou-detentos-para-beber-e-bateu-viatura-no-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-05-29,Anuário aponta queda nos homicídios e aumento de estupro contra crianças no Amazonas,https://www.acritica.com/policia/anuario-aponta-queda-nos-homicidios-e-aumento-de-estupro-contra-criancas-no-amazonas-1.373759,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-09-29,"Após 10 anos, começa julgamento dos acusados de matar a policial Deusiane em Manaus",https://emtempo.com.br/427168/policia/apos-10-anos-comeca-julgamento-dos-acusados-de-matar-a-policial-deusiane-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,10,0-11 (criança)
acritica,2025-12-02,"Após abordagem policial, homem é preso em flagrante por tráfico de drogas",https://www.acritica.com/policia/apos-abordagem-policial-homem-e-preso-em-flagrante-por-trafico-de-drogas-1.390376,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,masculino,NA,idade não informada
acritica,2025-06-19,"Após andar com corpo do pai pelas ruas do Centro, homem é preso por ameaçar ex-namorada",https://www.acritica.com/policia/apos-andar-com-corpo-do-pai-pelas-ruas-do-centro-homem-e-preso-por-ameacar-ex-namorada-1.375805,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-07-30,"Após bebedeira, homem é assassinado com golpes de punhal no interior do AM",https://www.acritica.com/policia/apos-bebedeira-homem-e-assassinado-com-golpes-de-punhal-no-interior-do-am-1.379815,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
acritica,2025-10-27,"Após briga, homem é assassinado a pauladas em Manacapuru",https://www.acritica.com/policia/apos-briga-homem-e-assassinado-a-pauladas-em-manacapuru-1.387214,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
acritica,2025-06-05,"Após briga, homem é assassinato com pedaço de madeira em rua da Cidade Nova",https://www.acritica.com/policia/apos-briga-homem-e-assassinato-com-pedaco-de-madeira-em-rua-da-cidade-nova-1.374461,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
emtempo,2025-10-03,"Após briga, homem mata companheira estrangulada na Zona Leste de Manaus",https://emtempo.com.br/427970/policia/apos-briga-homem-mata-companheira-estrangulada-na-zona-leste-de-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-12-26,"Após briga por causa de altura músicas, barbeiro é assassinado a facadas pelo vizinho",https://www.acritica.com/policia/apos-briga-por-causa-de-altura-musicas-barbeiro-e-assassinado-a-facadas-pelo-vizinho-1.392184,TRUE,noticias_raw_acritica_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
g1_amazonas,2025-12-14,"Após cinco dias de julgamento, TJAM condena primeiros réus do Massacre do Compaj com 56 mortos",https://g1.globo.com/am/amazonas/noticia/2025/12/14/apos-cinco-dias-de-julgamento-tjam-condena-primeiros-reus-do-massacre-do-compaj-com-56-mortos.ghtml,TRUE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Crime Letal Violento,Chacina,Homicídio múltiplo,extrema,indefinido,NA,idade não informada
acritica,2025-08-17,"Após cobrar aluguel, mulher é violentamente agredida pelo ex-marido com um capacete",https://www.acritica.com/policia/apos-cobrar-aluguel-mulher-e-violentamente-agredida-pelo-ex-marido-com-um-capacete-1.381289,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Doméstica,Agressão Doméstica,Violência doméstica com lesão corporal,alta,feminino,NA,idade não informada
acritica,2025-06-03,"Após denúncia anônima, polícia localiza casa na zona Leste usada para embalar drogas",https://www.acritica.com/policia/apos-denuncia-anonima-policia-localiza-casa-na-zona-leste-usada-para-embalar-drogas-1.374335,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-22,"Após denúncia de vizinhos, homem é preso por agredir com socos e ameaçar ex-mulher",https://www.acritica.com/policia/apos-denuncia-de-vizinhos-homem-e-preso-por-agredir-com-socos-e-ameacar-ex-mulher-1.379105,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Doméstica,Agressão Doméstica,Violência doméstica com lesão corporal,alta,feminino,NA,idade não informada
acritica,2025-11-13,"Após denúncia, polícia apreende 112 pacotes de maconha na zona rural de Iranduba",https://www.acritica.com/policia/apos-denuncia-policia-apreende-112-pacotes-de-maconha-na-zona-rural-de-iranduba-1.388763,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-25,"Após denúncia, Rocam apreende 10 kg de maconha no bairro Flores",https://emtempo.com.br/436659/policia/pm-am-apreende-10kg-maconha-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-01,"Após denúncia, trio de traficantes é preso no Iranduba",https://www.acritica.com/policia/apos-denuncia-trio-de-traficantes-e-preso-no-iranduba-1.379974,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-15,"Após denúncias, bando integrante de facção criminosa é preso com armamento pesado no Jorge Teixeira",https://www.acritica.com/policia/apos-denuncias-bando-integrante-de-facc-o-criminosa-e-preso-com-armamento-pesado-no-jorge-teixeira-1.381132,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
d24am,2025-12-16,"Após denúncias, mulher é presa com pinos de cocaína em Manaus",https://d24am.com/policia/apos-denuncias-mulher-e-presa-com-pinos-de-cocaina-em-manaus/,FALSE,noticias_raw_d24am_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
acritica,2025-09-30,"Após morte de dois adolescentes em confronto com a polícia, onda de violência toma conta de Envira",https://www.acritica.com/policia/apos-morte-de-dois-adolescentes-em-confronto-com-a-policia-onda-de-violencia-toma-conta-de-envira-1.384943,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
g1_amazonas,2025-12-29,"Após o Natal, comércio de roupas em Manaus aposta na virada do ano para vender mais",https://g1.globo.com/am/amazonas/noticia/2025/12/29/apos-o-natal-comercio-de-roupas-em-manaus-aposta-na-virada-do-ano-para-vender-mais.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251229.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-10-15,"Após perseguição, polícia prende suspeito de assalto próximo à Bola da Suframa",https://www.acritica.com/policia/apos-perseguic-o-policia-prende-suspeito-de-assalto-proximo-a-bola-da-suframa-1.386213,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-08-12,"Após perseguição, polícia prende traficante que abastecia com drogas pontos da zona centro-sul",https://www.acritica.com/policia/apos-perseguic-o-policia-prende-traficante-que-abastecia-com-drogas-pontos-da-zona-centro-sul-1.380871,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-16,"Após tiroteio, jovem de 23 anos é assassinado no Jorge Teixeira",https://www.acritica.com/policia/apos-tiroteio-jovem-de-23-anos-e-assassinado-no-jorge-teixeira-1.375504,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,23,18-29 (jovem)
acritica,2025-07-18,"Após troca de tiros com a polícia, homem de 18 anos é preso e jovem de 16 apreendido por assaltos",https://www.acritica.com/policia/apos-troca-de-tiros-com-a-policia-homem-de-18-anos-e-preso-e-jovem-de-16-apreendido-por-assaltos-1.378774,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,masculino,18,18-29 (jovem)
acritica,2025-08-01,Aposentado é atacado com terçados durante tentativa de latrocínio em Manacapuru,https://www.acritica.com/policia/aposentado-e-atacado-com-tercados-durante-tentativa-de-latrocinio-em-manacapuru-1.379976,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Latrocínio,Roubo seguido de morte,extrema,indefinido,NA,idade não informada
emtempo,2025-10-17,Apreensões de drogas no Amazonas chegam a 22 toneladas em 2025,https://emtempo.com.br/430267/policia/apreensoes-de-drogas-no-amazonas-chegam-a-22-toneladas-em-2025/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-31,Arara-vermelha com sinais de desnutrição é resgatada de casa no Amazonas após denúncia,https://g1.globo.com/am/amazonas/noticia/2025/12/31/arara-vermelha-com-sinais-de-desnutricao-e-resgatada-de-casa-no-amazonas-apos-denuncia.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20260430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-09-10,Árbitro amazonense acusado de agredir ex-namorada é preso,https://www.acritica.com/policia/arbitro-amazonense-acusado-de-agredir-ex-namorada-e-preso-1.383398,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Doméstica,Agressão Doméstica,Violência doméstica com lesão corporal,alta,indefinido,NA,idade não informada
acritica,2025-08-11,'Arcanjo Gabriel' é preso na zona Leste de Manaus por integrar quadrilha que roubava joias,https://www.acritica.com/policia/arcanjo-gabriel-e-preso-na-zona-leste-de-manaus-por-integrar-quadrilha-que-roubava-joias-1.380829,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-13,Armamento pesado: homem ligado à facção criminosas é preso com fuzil em Manaus,https://www.acritica.com/policia/armamento-pesado-homem-ligado-a-facc-o-criminosas-e-preso-com-fuzil-em-manaus-1.380986,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,masculino,NA,idade não informada
acritica,2025-09-03,Armeiro da facção Comando Vermelho é preso no Jorge Teixeira,https://www.acritica.com/policia/armeiro-da-facc-o-comando-vermelho-e-preso-no-jorge-teixeira-1.382782,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
acritica,2025-07-02,Assaltante é baleado durante arrastão e preso após cair de moto,https://www.acritica.com/policia/assaltante-e-baleado-durante-arrast-o-e-preso-apos-cair-de-moto-1.377370,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-09-30,Assaltante morre em confronto com a polícia após cometer arrastões no Alvorada,https://www.acritica.com/policia/assaltante-morre-em-confronto-com-a-policia-apos-cometer-arrast-es-no-alvorada-1.384951,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-09-30,"Assaltante morre em confronto com a polícia no Alvorada, em Manaus",https://emtempo.com.br/427317/policia/assaltante-morre-em-confronto-com-a-policia-no-alvorada-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-30,Assaltantes da linha de ônibus 641 estão sendo procurados pela polícia,https://www.acritica.com/policia/assaltantes-da-linha-de-onibus-641-est-o-sendo-procurados-pela-policia-1.379803,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-12,Assaltantes de ônibus são presos após roubarem celulares de passageiros em Manaus,https://emtempo.com.br/434600/policia/assaltantes-de-onibus-sao-presos-apos-roubarem-celulares-de-passageiros-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-13,Assaltantes renderam funcionária e fugiram de moto após assalto a joalheria,https://www.acritica.com/policia/assaltantes-renderam-funcionaria-e-fugiram-de-moto-apos-assalto-a-joalheria-1.375307,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-08-13,Assalto em joalheira no Centro de Manaus termina com uma morte,https://www.acritica.com/policia/assalto-em-joalheira-no-centro-de-manaus-termina-com-uma-morte-1.381022,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-19,Assassinato de detento provoca princípio de rebelião na Unidade Prisional do Puraquequara,https://www.acritica.com/policia/assassinato-de-detento-provoca-principio-de-rebeli-o-na-unidade-prisional-do-puraquequara-1.375792,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-24,"Assassinato de pai e filho no Jorge Teixeira pode ter sido por engano, afirma polícia",https://www.acritica.com/policia/assassinato-de-pai-e-filho-no-jorge-teixeira-pode-ter-sido-por-engano-afirma-policia-1.376379,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
acritica,2025-10-27,Assassinato: mulher é encontrada morta com dois ferimentos na cabeça na zona leste de Manaus,https://www.acritica.com/policia/assassinato-mulher-e-encontrada-morta-com-dois-ferimentos-na-cabeca-na-zona-leste-de-manaus-1.387238,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,feminino,NA,idade não informada
g1_amazonas,2025-12-21,"Assista ao Amazônia Agro de domingo, 21 de dezembro de 2025",https://g1.globo.com/am/amazonas/amazonia-agro/playlist/assista-ao-amazonia-agro-de-domingo-21-de-dezembro-de-2025.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
