data_publicacao,portal,titulo,url,categoria_atual,tipo_principal_atual,gravidade_atual,tipo_sugerido_ml,prob_tipo_ml,tipo_corrigido,categoria_corrigida,gravidade_corrigida,validado,observacoes
2025-10-23,acritica,Polícia Civil prende homem por tentativa de feminicídio contra a ex-companheira,https://www.acritica.com/policia/policia-civil-prende-homem-por-tentativa-de-feminicidio-contra-a-ex-companheira-1.386988,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-23,acritica,"Em Beruri, Polícia Civil prende mulher por lesão corporal contra seu companheiro",https://www.acritica.com/policia/em-beruri-policia-civil-prende-mulher-por-les-o-corporal-contra-seu-companheiro-1.386986,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-23,acritica,Polícia prende homem investigado por extorsão contra o próprio pai,https://www.acritica.com/policia/policia-prende-homem-investigado-por-extors-o-contra-o-proprio-pai-1.386982,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-23,acritica,Haitiano procurado pela Interpol é preso ao desembarcar em Manaus,https://www.acritica.com/policia/haitiano-procurado-pela-interpol-e-preso-ao-desembarcar-em-manaus-1.386975,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-23,acritica,Haitiano procurado pela Interpol é preso ao desembarcar em Manaus,https://www.acritica.com/policia/haitiano-procurado-pela-interpol-e-preso-ao-desembarcar-em-manaus-1.386973,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-23,acritica,Mulher é presa por receptação de materiais de obra avaliados em mais de R$ 20 mil,https://www.acritica.com/policia/mulher-e-presa-por-receptac-o-de-materiais-de-obra-avaliados-em-mais-de-r-20-mil-1.386970,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-23,acritica,Homem de 23 anos é preso em flagrante por estuprar a enteada na zona leste de Manaus,https://www.acritica.com/policia/homem-de-23-anos-e-preso-em-flagrante-por-estuprar-a-enteada-na-zona-leste-de-manaus-1.386958,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-22,acritica,"Polícia prende homem investigado em Manaus por furto, receptação qualificada e associação",https://www.acritica.com/policia/policia-prende-homem-investigado-em-manaus-por-furto-receptac-o-qualificada-e-associac-o-1.386926,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-22,acritica,"PC-AM e GCM prendem homem pela prática de diversos crimes contra sua ex-companheira, em Uarini",https://www.acritica.com/policia/pc-am-e-gcm-prendem-homem-pela-pratica-de-diversos-crimes-contra-sua-ex-companheira-em-uarini-1.386922,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-22,acritica,Casal é preso em flagrante negociando a venda de celulares roubados,https://www.acritica.com/policia/casal-e-preso-em-flagrante-negociando-a-venda-de-celulares-roubados-1.386886,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-22,acritica,Venezuelano é preso em Manaus após fazer família refém durante fuga no Coroado,https://www.acritica.com/policia/venezuelano-e-preso-em-manaus-apos-fazer-familia-refem-durante-fuga-no-coroado-1.386884,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-22,acritica,Casal é preso em Manaus ao tentar vender celulares roubados após show no Dom Pedro,https://www.acritica.com/policia/casal-e-preso-em-manaus-ao-tentar-vender-celulares-roubados-apos-show-no-dom-pedro-1.386881,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-22,acritica,Dupla de traficantes é presa e adolescente apreendido vendendo drogas no Iranduba,https://www.acritica.com/policia/dupla-de-traficantes-e-presa-e-adolescente-apreendido-vendendo-drogas-no-iranduba-1.386873,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-22,acritica,"Condenado a 17 anos, assaltante ""Menor"" é recapturado pela Rocam em Manaus",https://www.acritica.com/policia/condenado-a-17-anos-assaltante-menor-e-recapturado-pela-rocam-em-manaus-1.386865,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-21,acritica,PC-AM prende homem por violência psicológica e injúria contra ex-companheira,https://www.acritica.com/policia/pc-am-prende-homem-por-violencia-psicologica-e-injuria-contra-ex-companheira-1.386842,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-21,acritica,PC-AM prende homem por atirar em carro parado no bairro Santo Agostinho,https://www.acritica.com/policia/pc-am-prende-homem-por-atirar-em-carro-parado-no-bairro-santo-agostinho-1.386838,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-21,acritica,Mais de 130 veículos adulterados ou roubados são apreendidos durante operação da polícia no AM,https://www.acritica.com/policia/mais-de-130-veiculos-adulterados-ou-roubados-s-o-apreendidos-durante-operac-o-da-policia-no-am-1.386834,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-21,acritica,Homem é preso por descumprimento de medida protetiva contra ex-companheira,https://www.acritica.com/policia/homem-e-preso-por-descumprimento-de-medida-protetiva-contra-ex-companheira-1.386817,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-21,acritica,Padrasto é preso por estuprar enteada de nove anos desde 2023,https://www.acritica.com/policia/padrasto-e-preso-por-estuprar-enteada-de-nove-anos-desde-2023-1.386788,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-21,acritica,"Polícia apreende quase 700 kg de droga no interior do AM, ninguém foi preso",https://www.acritica.com/policia/policia-apreende-quase-700-kg-de-droga-no-interior-do-am-ninguem-foi-preso-1.386786,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-21,acritica,Homem é preso no interior do AM por estuprar a própria enteada; mãe da menina sabia dos abusos,https://www.acritica.com/policia/homem-e-preso-no-interior-do-am-por-estuprar-a-propria-enteada-m-e-da-menina-sabia-dos-abusos-1.386782,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-21,acritica,Homem é preso após fazer família refém com arma falsa durante fuga de perseguição policial em Manaus,https://www.acritica.com/policia/homem-e-preso-apos-fazer-familia-refem-com-arma-falsa-durante-fuga-de-perseguic-o-policial-em-manaus-1.386774,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-20,acritica,PC-AM faz apreensão recorde de 132 veículos adulterados e roubados,https://www.acritica.com/policia/pc-am-faz-apreens-o-recorde-de-132-veiculos-adulterados-e-roubados-1.386731,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-20,acritica,PC prende homem investigado por lesão corporal contra ex-companheira,https://www.acritica.com/policia/pc-prende-homem-investigado-por-les-o-corporal-contra-ex-companheira-1.386727,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-20,acritica,Polícia encontra 34 kg de cocaína negra avaliados em mais de R$ 18 milhões em mansão na Ponta Negra,https://www.acritica.com/policia/policia-encontra-34-kg-de-cocaina-negra-avaliados-em-mais-de-r-18-milh-es-em-mans-o-na-ponta-negra-1.386676,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-19,acritica,Foragido da Justiça é preso em ação integrada entre Guarda Municipal de Manaus e Polícia Federal,https://www.acritica.com/policia/foragido-da-justica-e-preso-em-ac-o-integrada-entre-guarda-municipal-de-manaus-e-policia-federal-1.386660,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-19,acritica,Homem morre esmagado por estrutura de concreto em fábrica de Açaí de Manacapuru,https://www.acritica.com/policia/homem-morre-esmagado-por-estrutura-de-concreto-em-fabrica-de-acai-de-manacapuru-1.386624,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-19,acritica,Avô e neto morrem carbonizados em incêndio ocorrido em comunidade de Manacapuru,https://www.acritica.com/policia/avo-e-neto-morrem-carbonizados-em-incendio-ocorrido-em-comunidade-de-manacapuru-1.386620,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-19,acritica,Casal é preso com 512 kg de droga avaliados em R$ 9 milhões em Manaus,https://www.acritica.com/policia/casal-e-preso-com-512-kg-de-droga-avaliados-em-r-9-milh-es-em-manaus-1.386599,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-19,acritica,Polícia apreende 580 kg de maconha avaliados em R$ 8 milhões em Jutaí,https://www.acritica.com/policia/policia-apreende-580-kg-de-maconha-avaliados-em-r-8-milh-es-em-jutai-1.386597,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-19,acritica,"Polícia Civil apreende cocaína avaliada em R$ 19,5 milhões em mansão na Ponta Negra",https://www.acritica.com/policia/policia-civil-apreende-cocaina-avaliada-em-r-19-5-milh-es-em-mans-o-na-ponta-negra-1.386595,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-18,acritica,Homem é preso com mais de 600 munições e drogas na zona Leste de Manaus,https://www.acritica.com/policia/homem-e-preso-com-mais-de-600-munic-es-e-drogas-na-zona-leste-de-manaus-1.386512,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-17,acritica,Moradora acusa tenente do Corpo de Bombeiros de agressão em condomínio,https://www.acritica.com/policia/moradora-acusa-tenente-do-corpo-de-bombeiros-de-agress-o-em-condominio-1.386462,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-17,acritica,Operação desarticula grupo criminoso envolvido em “Tribunal do Crime” em Tefé,https://www.acritica.com/policia/operac-o-desarticula-grupo-criminoso-envolvido-em-tribunal-do-crime-em-tefe-1.386421,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-17,acritica,Tripulante de ferry boat é preso com 18 tabletes de cocaína no interior do AM,https://www.acritica.com/policia/tripulante-de-ferry-boat-e-preso-com-18-tabletes-de-cocaina-no-interior-do-am-1.386415,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-16,acritica,"Em Carauari, Polícias Civil e Militar prendem homem em flagrante pelo crime de tortura",https://www.acritica.com/policia/em-carauari-policias-civil-e-militar-prendem-homem-em-flagrante-pelo-crime-de-tortura-1.386384,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-16,acritica,Polícia prende homem por violência doméstica no Coroado,https://www.acritica.com/policia/policia-prende-homem-por-violencia-domestica-no-coroado-1.386366,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-16,acritica,Polícia alerta sobre medidas preventivas contra golpes virtuais com links e arquivos em ZIP,https://www.acritica.com/policia/policia-alerta-sobre-medidas-preventivas-contra-golpes-virtuais-com-links-e-arquivos-em-zip-1.386338,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-16,acritica,Trio é preso com arma no Centro de Manaus,https://www.acritica.com/policia/trio-e-preso-com-arma-no-centro-de-manaus-1.386305,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-15,acritica,Homem suspeito de tentar estuprar adolescente em Manaus é preso em Santa Catarina,https://www.acritica.com/policia/homem-suspeito-de-tentar-estuprar-adolescente-em-manaus-e-preso-em-santa-catarina-1.386215,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-15,acritica,PM apreende 232 tabletes de entorpecentes escondidas em pneu de carreta na avenida das Torres,https://www.acritica.com/policia/pm-apreende-232-tabletes-de-entorpecentes-escondidas-em-pneu-de-carreta-na-avenida-das-torres-1.386193,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-14,acritica,Traficante com dois mandados de prisão e fugitivo da Justiça é preso na zona norte de Manaus,https://www.acritica.com/policia/traficante-com-dois-mandados-de-pris-o-e-fugitivo-da-justica-e-preso-na-zona-norte-de-manaus-1.386108,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-13,acritica,"Em menos de 24 horas, quatro homens são presos em Manaus por agressões contra companheiras",https://www.acritica.com/policia/em-menos-de-24-horas-quatro-homens-s-o-presos-em-manaus-por-agress-es-contra-companheiras-1.386045,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-13,acritica,"Em ações da PRF, dois homens são presos por não pagarem as pensões alimentícias dos filhos",https://www.acritica.com/policia/em-ac-es-da-prf-dois-homens-s-o-presos-por-n-o-pagarem-as-pens-es-alimenticias-dos-filhos-1.386033,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-13,acritica,Polícia prende homem por violência doméstica e perseguição à ex-companheira em Manaus,https://www.acritica.com/policia/policia-prende-homem-por-violencia-domestica-e-perseguic-o-a-ex-companheira-em-manaus-1.386031,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-11,acritica,"Corpo é encontrado em área de mata no bairro Aleixo, em Manaus",https://www.acritica.com/policia/corpo-e-encontrado-em-area-de-mata-no-bairro-aleixo-em-manaus-1.385942,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-10-11,acritica,Homem é preso no aeroporto de Manaus tentando embarcar com 15 de drogas para SP,https://www.acritica.com/policia/homem-e-preso-no-aeroporto-de-manaus-tentando-embarcar-com-15-de-drogas-para-sp-1.385918,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
